product_id,total_reviews,avg_rating,high_risk_reviews,high_risk_rate,avg_risk_score,total_helpful_votes,main_issue,recommended_action
B00HJ6Q82C,5,4.2,1,20.0,33.6,7,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00WAOH7NW,10,4.3,1,10.0,33.6,38,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B086VYKNDF,9,4.666666666666667,0,0.0,33.55555555555556,1,Skin reaction or irritation,Escalate to product safety/quality team and review ingredient warnings.
B01DVU2ZQW,4,4.75,0,0.0,33.5,21,Positive feedback,Use positive feedback themes in marketing and product positioning.
B075Q8MMW9,4,4.25,1,25.0,33.5,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B089CSF11Y,4,4.0,0,0.0,33.5,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07DMD8M5T,9,4.0,2,22.22222222222222,33.44444444444444,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01N7A5AGF,5,4.4,0,0.0,33.4,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07JF4C4C2,5,4.2,1,20.0,33.4,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00WUPUYCC,12,4.583333333333333,1,8.333333333333332,33.333333333333336,138,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07TNSGHVX,3,4.0,0,0.0,33.333333333333336,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B082DXHTX8,3,4.333333333333333,0,0.0,33.333333333333336,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B092Z6B3GR,3,4.666666666666667,0,0.0,33.333333333333336,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00MFWM1YO,7,4.285714285714286,1,14.285714285714285,33.285714285714285,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0BM4GX6TT,54,4.0,10,18.51851851851852,33.27777777777778,15,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07WRVM3Z2,4,4.25,0,0.0,33.25,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08RNQNFW1,6,4.0,1,16.666666666666664,33.166666666666664,42,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07K6VJFQH,4,4.25,0,0.0,33.0,9,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B000AMRIIK,3,4.0,1,33.33333333333333,33.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07BR7FQSW,3,4.0,1,33.33333333333333,33.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07F5LJTR5,4,5.0,0,0.0,33.0,5,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B09P9HMMLM,3,4.333333333333333,0,0.0,33.0,8,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07YBW9KTX,3,4.666666666666667,0,0.0,33.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B008O0ZTPO,9,4.222222222222222,1,11.11111111111111,33.0,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B075M9L47N,3,4.0,0,0.0,33.0,0,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B00MQ6BE92,4,4.5,0,0.0,33.0,0,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B07HWX4TMM,3,4.0,0,0.0,33.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B096LHP8WQ,5,4.4,0,0.0,33.0,18,General mixed feedback,Monitor mixed feedback for emerging dissatisfaction themes.
B014MF5VXY,3,4.333333333333333,0,0.0,33.0,4,Price or value issue,"Review pricing, product size communication, and value perception."
B0176PV46K,4,4.5,0,0.0,33.0,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B012Q9NGE4,40,4.425,4,10.0,32.95,35,Positive feedback,Use positive feedback themes in marketing and product positioning.
B003VC6V7K,12,4.416666666666667,1,8.333333333333332,32.916666666666664,0,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B0747S72MB,6,4.666666666666667,0,0.0,32.833333333333336,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01CNQINDY,5,3.8,1,20.0,32.8,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07H8V7QJH,5,4.4,0,0.0,32.8,1,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B014BVW62S,5,3.8,1,20.0,32.8,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08HMLXW65,5,4.2,0,0.0,32.8,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0848VJ18X,5,4.8,0,0.0,32.8,2,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B015GEZOAU,5,4.6,0,0.0,32.8,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00XO1RSES,4,4.0,1,25.0,32.75,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07CJWG8SP,7,4.285714285714286,1,14.285714285714285,32.714285714285715,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B095CG2ZV1,3,4.333333333333333,0,0.0,32.666666666666664,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08KHRF9NY,3,4.333333333333333,0,0.0,32.666666666666664,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00TK0VV68,3,4.666666666666667,0,0.0,32.666666666666664,0,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B00G7PCKI2,3,4.666666666666667,0,0.0,32.666666666666664,0,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B089RLLT5C,6,4.666666666666667,0,0.0,32.666666666666664,91,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0163GB1NE,3,4.666666666666667,0,0.0,32.666666666666664,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B003ILUQPM,9,4.333333333333333,1,11.11111111111111,32.666666666666664,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07SYBHPQ5,3,4.0,1,33.33333333333333,32.666666666666664,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07HH18JK6,3,5.0,0,0.0,32.666666666666664,7,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B00CUF29WU,10,4.3,1,10.0,32.6,7,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0BV1FPZY6,15,4.466666666666667,2,13.333333333333334,32.6,20,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00VKOHS2I,4,4.5,0,0.0,32.5,3,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B01EK2F1PC,4,4.75,0,0.0,32.5,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00CQ16CT4,10,4.3,1,10.0,32.5,12,Positive feedback,Use positive feedback themes in marketing and product positioning.
B06XH3Y6VZ,12,4.083333333333333,2,16.666666666666664,32.416666666666664,12,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B00YI0XFUU,15,4.266666666666667,1,6.666666666666667,32.4,19,Positive feedback,Use positive feedback themes in marketing and product positioning.
B001V9V71U,11,4.363636363636363,2,18.181818181818183,32.36363636363637,27,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00XJGJO1I,3,4.333333333333333,0,0.0,32.333333333333336,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00JZRTZVY,11,4.090909090909091,1,9.090909090909092,32.27272727272727,26,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07MZT83KK,4,4.75,0,0.0,32.25,1,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B07K1DRCYR,8,3.875,1,12.5,32.25,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07J1LYVHC,4,4.5,0,0.0,32.25,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01CRSWZAU,5,3.8,1,20.0,32.2,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07Q9516Z2,6,4.666666666666667,0,0.0,32.166666666666664,11,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07LCHCD6Q,8,4.25,0,0.0,32.125,12,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0914JBBTV,10,4.5,0,0.0,32.1,0,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B08F4Q8ZBR,11,4.0,2,18.181818181818183,32.09090909090909,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0B8DZ7H5F,3,4.0,0,0.0,32.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08C71WBLC,5,4.6,0,0.0,32.0,3,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B01GJF555O,3,4.333333333333333,0,0.0,32.0,0,Packaging or delivery issue,"Review packaging quality, fulfilment process, and delivery damage complaints."
B00TWNARO0,3,4.666666666666667,0,0.0,32.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01MY1951T,3,4.0,1,33.33333333333333,32.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B075JMKB8H,3,4.666666666666667,0,0.0,32.0,7,Packaging or delivery issue,"Review packaging quality, fulfilment process, and delivery damage complaints."
B00X6QE9MK,4,4.5,0,0.0,32.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B079JPNPF3,5,4.8,0,0.0,32.0,19,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00RPJZMUM,9,4.555555555555555,1,11.11111111111111,31.88888888888889,2,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B07Z82BJNP,6,4.333333333333333,0,0.0,31.833333333333332,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01MYPDMEU,4,4.0,1,25.0,31.75,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07PBWVV5K,4,4.5,0,0.0,31.75,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08QYW2FJ2,4,4.5,0,0.0,31.75,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07S5GYK14,8,4.5,1,12.5,31.75,33,Positive feedback,Use positive feedback themes in marketing and product positioning.
B018IU1KK2,3,4.0,1,33.33333333333333,31.666666666666668,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08Q76S3MS,3,4.666666666666667,0,0.0,31.666666666666668,4,Packaging or delivery issue,"Review packaging quality, fulfilment process, and delivery damage complaints."
B01LWOIIFX,3,5.0,0,0.0,31.666666666666668,5,Size or quantity issue,"Improve product size visibility, images, and quantity information."
B001T88N0G,3,4.333333333333333,0,0.0,31.666666666666668,0,General mixed feedback,Monitor mixed feedback for emerging dissatisfaction themes.
B08M3Y94KW,3,5.0,0,0.0,31.666666666666668,4,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B01N00UFDV,3,4.0,1,33.33333333333333,31.666666666666668,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07CTQQLLJ,3,4.0,0,0.0,31.666666666666668,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09PGNLLQK,3,4.333333333333333,0,0.0,31.666666666666668,0,Packaging or delivery issue,"Review packaging quality, fulfilment process, and delivery damage complaints."
B073SBNLJJ,3,4.0,1,33.33333333333333,31.666666666666668,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B000FEIOHW,20,4.2,1,5.0,31.65,6,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07TLMZL3T,20,4.2,3,15.0,31.65,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B088FBNQXW,5,4.0,1,20.0,31.6,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0B3RKFKB4,5,5.0,0,0.0,31.6,35,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07NPWK167,7,4.285714285714286,0,0.0,31.571428571428573,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07N318SLJ,4,4.25,0,0.0,31.5,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B097WV2LZB,4,4.0,0,0.0,31.5,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07S9DLZGT,4,3.75,1,25.0,31.5,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B017XD9GP6,4,4.25,1,25.0,31.5,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B087GD4BJ1,3,5.0,0,0.0,31.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00KMZ5M7O,3,4.333333333333333,0,0.0,31.333333333333332,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00H78IR6W,3,5.0,0,0.0,31.333333333333332,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00R8LI7ZO,6,4.333333333333333,1,16.666666666666664,31.333333333333332,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08NJ5BTWG,3,5.0,0,0.0,31.333333333333332,0,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B01MDTVZTZ,10,4.8,0,0.0,31.3,8,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07FX823ZQ,20,3.95,2,10.0,31.25,10,Positive feedback,Use positive feedback themes in marketing and product positioning.
B076DGMQTM,4,4.25,0,0.0,31.25,8,Positive feedback,Use positive feedback themes in marketing and product positioning.
B082245PK2,6,4.166666666666667,0,0.0,31.166666666666668,80,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00NF8GDP0,10,4.6,1,10.0,31.1,7,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01HO1ZB7Y,3,4.333333333333333,0,0.0,31.0,15,Positive feedback,Use positive feedback themes in marketing and product positioning.
B082NKQ4ZT,3,4.666666666666667,0,0.0,31.0,31,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08C37KWRR,4,4.5,0,0.0,31.0,1,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B08C24Q6LB,3,4.666666666666667,0,0.0,31.0,0,Packaging or delivery issue,"Review packaging quality, fulfilment process, and delivery damage complaints."
B0888CX245,3,4.666666666666667,0,0.0,31.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0919LJ9WT,3,4.333333333333333,0,0.0,31.0,36,Positive feedback,Use positive feedback themes in marketing and product positioning.
B002KC6YG0,3,5.0,0,0.0,31.0,3,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B000MVVJMU,4,4.5,0,0.0,31.0,6,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B0C619KBLQ,4,4.25,1,25.0,31.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B083PQNHF8,3,4.666666666666667,0,0.0,31.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0BFGRJV4H,10,4.4,1,10.0,30.9,6,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01HTO9T2Y,6,4.0,1,16.666666666666664,30.833333333333332,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B008C2QYPI,6,4.0,1,16.666666666666664,30.833333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07CN2Q72W,6,3.6666666666666665,1,16.666666666666664,30.833333333333332,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08MVFKSQ8,5,4.6,0,0.0,30.8,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0BG8Q2939,5,4.4,1,20.0,30.8,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B000GBMYC0,9,4.333333333333333,1,11.11111111111111,30.77777777777778,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B088838886,13,3.923076923076923,2,15.384615384615385,30.76923076923077,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0171UQIUW,21,4.238095238095238,2,9.523809523809524,30.761904761904763,25,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08VKQY815,4,4.75,0,0.0,30.75,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00KCTER3U,15,4.333333333333333,1,6.666666666666667,30.733333333333334,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0BNWSR278,14,4.571428571428571,1,7.142857142857142,30.714285714285715,66,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00H1M8R3C,7,4.142857142857143,1,14.285714285714285,30.714285714285715,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00OS9YWJY,9,4.555555555555555,0,0.0,30.666666666666668,10,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B00TNREDHW,3,5.0,0,0.0,30.666666666666668,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0B5KYFJ6S,3,4.333333333333333,0,0.0,30.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B004Z90XMM,3,5.0,0,0.0,30.666666666666668,6,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B08ZBCGXSS,11,4.818181818181818,0,0.0,30.636363636363637,10,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01M7UMAUG,5,4.8,0,0.0,30.6,22,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07S4GL3WV,5,4.2,1,20.0,30.6,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B076DBLG1K,7,4.428571428571429,0,0.0,30.571428571428573,0,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B00VXEQ0WO,10,4.7,0,0.0,30.5,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00VKEPCBC,4,5.0,0,0.0,30.5,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01GS7QKQQ,12,4.25,1,8.333333333333332,30.5,16,Positive feedback,Use positive feedback themes in marketing and product positioning.
B073ZR1XLQ,4,4.5,0,0.0,30.5,0,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B01BJCLNIA,24,4.625,1,4.166666666666666,30.416666666666668,115,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07S7G1WPT,5,4.4,0,0.0,30.4,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0BRYZWF7R,3,5.0,0,0.0,30.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B095VQX4DV,3,4.0,0,0.0,30.333333333333332,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08GJJ5RV9,3,5.0,0,0.0,30.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0786WXVBL,3,3.6666666666666665,0,0.0,30.333333333333332,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09JLSCTR3,3,4.333333333333333,0,0.0,30.333333333333332,1,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B07GDQPG12,7,4.714285714285714,0,0.0,30.285714285714285,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08DHZW3LK,4,4.0,1,25.0,30.25,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07L3TSB2L,4,4.0,1,25.0,30.25,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0042T0HLM,4,4.0,1,25.0,30.25,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07YS9W97B,4,5.0,0,0.0,30.25,1,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B07VGB3JZP,9,4.111111111111111,1,11.11111111111111,30.22222222222222,22,Positive feedback,Use positive feedback themes in marketing and product positioning.
B015A5DGG4,5,4.4,0,0.0,30.2,0,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B0813XZYZ1,6,4.833333333333333,0,0.0,30.166666666666668,8,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B005IYYF5E,22,4.363636363636363,2,9.090909090909092,30.09090909090909,84,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00JNI1DZQ,7,4.285714285714286,1,14.285714285714285,30.0,13,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07RP9FXLW,7,4.714285714285714,0,0.0,30.0,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B077FFCS6F,4,4.0,0,0.0,30.0,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B001KYU8UM,6,4.333333333333333,0,0.0,30.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0773VWSZY,3,5.0,0,0.0,30.0,3,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B078RC4JXC,3,4.0,0,0.0,30.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B086H4C8QB,6,4.333333333333333,1,16.666666666666664,30.0,7,Positive feedback,Use positive feedback themes in marketing and product positioning.
B003NTFDFM,4,4.25,0,0.0,30.0,54,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09X23VTSQ,3,4.666666666666667,0,0.0,30.0,1,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B074NG8FLT,4,4.0,1,25.0,29.75,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07S9H98QF,4,4.75,0,0.0,29.75,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09KT4RJG6,4,4.5,0,0.0,29.75,0,Size or quantity issue,"Improve product size visibility, images, and quantity information."
B09GNXK3N1,11,4.7272727272727275,0,0.0,29.727272727272727,101,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07SHHXSPL,7,4.285714285714286,0,0.0,29.714285714285715,1,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B07T3PC35M,3,4.333333333333333,0,0.0,29.666666666666668,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00ANIQPZ8,3,4.666666666666667,0,0.0,29.666666666666668,3,Packaging or delivery issue,"Review packaging quality, fulfilment process, and delivery damage complaints."
B07G7B3F1F,3,5.0,0,0.0,29.666666666666668,0,Packaging or delivery issue,"Review packaging quality, fulfilment process, and delivery damage complaints."
B088TGQFNM,3,4.666666666666667,0,0.0,29.666666666666668,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07F3C1QG4,3,4.333333333333333,0,0.0,29.666666666666668,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00355GCS6,3,4.666666666666667,0,0.0,29.666666666666668,1,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B0868W34QW,3,4.666666666666667,0,0.0,29.666666666666668,0,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B087Z9X39L,5,4.6,0,0.0,29.6,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B001281404,6,4.166666666666667,1,16.666666666666664,29.5,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09VY96RBZ,4,5.0,0,0.0,29.5,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01DD1NOZU,15,4.2,2,13.333333333333334,29.466666666666665,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00YVCWUCE,11,4.545454545454546,0,0.0,29.363636363636363,10,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07J2QZBTP,9,4.888888888888889,0,0.0,29.333333333333332,4,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B002C741NG,6,4.333333333333333,0,0.0,29.333333333333332,22,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00NU6DP9E,3,4.0,0,0.0,29.333333333333332,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B002GDKPUY,6,4.666666666666667,0,0.0,29.333333333333332,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0C1R4QHVL,3,4.0,0,0.0,29.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0182PKATA,3,4.333333333333333,0,0.0,29.333333333333332,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00V5YFCXK,3,4.0,0,0.0,29.333333333333332,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07SM7TFKF,3,4.0,0,0.0,29.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B007IAM4YU,10,4.4,1,10.0,29.3,13,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08W8LKLHB,4,4.0,0,0.0,29.25,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00158S4S6,4,5.0,0,0.0,29.25,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B081D8D5YV,4,5.0,0,0.0,29.25,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01NB1ZBA1,14,4.571428571428571,1,7.142857142857142,29.142857142857142,9,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00IG0677G,3,5.0,0,0.0,29.0,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B074XKBR2Q,7,4.571428571428571,0,0.0,29.0,23,Positive feedback,Use positive feedback themes in marketing and product positioning.
B007WFZ0XI,4,5.0,0,0.0,29.0,18,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00MFWKN9E,3,4.666666666666667,0,0.0,29.0,10,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08YJV9YL2,7,4.285714285714286,0,0.0,29.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00TOX0ODM,4,4.25,1,25.0,29.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09L33VJCL,3,4.666666666666667,0,0.0,29.0,3,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B083BGJ4P9,3,5.0,0,0.0,29.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07FM69672,4,4.75,0,0.0,29.0,0,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B01N7P32PN,3,4.333333333333333,0,0.0,29.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0B7L451Z9,7,4.0,1,14.285714285714285,28.857142857142858,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01DUYNJL4,25,4.64,1,4.0,28.84,30,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01MR513G3,9,4.333333333333333,1,11.11111111111111,28.77777777777778,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08QHP717Z,4,4.5,0,0.0,28.75,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01KD9YV2U,4,4.5,0,0.0,28.75,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00IYLWEJW,4,4.5,0,0.0,28.75,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07KYWXBDZ,3,4.666666666666667,0,0.0,28.666666666666668,15,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07K3TTJSW,3,5.0,0,0.0,28.666666666666668,7,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B08BKWLHYP,3,4.333333333333333,0,0.0,28.666666666666668,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B000FEGUIW,3,4.333333333333333,0,0.0,28.666666666666668,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00NFV1564,3,5.0,0,0.0,28.666666666666668,15,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07S8F3GWK,3,4.666666666666667,0,0.0,28.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00JFD29RA,3,5.0,0,0.0,28.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08HMJT41C,3,4.333333333333333,0,0.0,28.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B081L8J1D8,3,4.333333333333333,0,0.0,28.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00VXIJFE0,3,4.0,1,33.33333333333333,28.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09LWV3HH2,3,4.666666666666667,0,0.0,28.666666666666668,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01659WHW8,3,4.666666666666667,0,0.0,28.666666666666668,4,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B0067BAIM6,13,4.538461538461538,1,7.6923076923076925,28.615384615384617,17,Positive feedback,Use positive feedback themes in marketing and product positioning.
